Attractor #,Attractor Type,Associated Cell Fate,Basin Size,apcarm,arm,armdecad,cdc,dad,der,dlg,dome,fz,hid,jak,mad,mir,nicd,notch,pros,punt,ral,robo,rolled,snail,socse,state,sty,suh,tcflef,egfs,wg,upds,dpp,delta,slit,
32,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.004,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,
32,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.004,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,
32,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.004,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,
32,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.004,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,
32,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.004,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,

33,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0039,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,
33,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0039,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,
33,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0039,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,
33,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0039,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,
33,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0039,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,
33,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0039,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,
33,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0039,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,
33,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0039,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,
33,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0039,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,
33,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0039,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,
33,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0039,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,
33,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0039,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,

34,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0038,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,
34,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0038,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,
34,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0038,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,
34,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0038,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,
34,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0038,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,
34,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0038,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,
34,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0038,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,
34,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0038,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,
34,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0038,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,
34,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0038,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,
34,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0038,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,
34,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0038,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,

35,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0037,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,
35,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0037,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,
35,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0037,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,
35,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0037,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,
35,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0037,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,
35,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0037,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,
35,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0037,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,
35,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0037,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,
35,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0037,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,
35,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0037,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,
35,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0037,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,
35,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Extrusion,0.0037,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,

36,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0036,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,
36,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0036,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,
36,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0036,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,
36,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0036,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,
36,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0036,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,
36,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0036,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,
36,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0036,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,
36,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0036,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,
36,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0036,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,
36,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0036,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,
36,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0036,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,
36,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0036,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,

37,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0035,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,
37,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0035,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,
37,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0035,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,
37,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0035,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,
37,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0035,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,
37,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0035,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,
37,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0035,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,
37,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0035,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,
37,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0035,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,
37,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0035,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,
37,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0035,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,
37,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0035,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,

38,Cyclic,EE Fate + Upd Production + Normal Proliferation + Loss of Polarity + Extrusion,0.0034,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,
38,Cyclic,EE Fate + Upd Production + Normal Proliferation + Loss of Polarity + Extrusion,0.0034,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,

39,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,
39,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,
39,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,
39,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,
39,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,
39,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,
39,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,
39,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,
39,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,
39,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,
39,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,
39,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,

40,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,
40,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,
40,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,
40,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,
40,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,
40,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,
40,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,
40,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,
40,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,
40,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,
40,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,
40,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,

41,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,
41,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,
41,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,
41,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,
41,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,
41,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,
41,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,
41,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,
41,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,
41,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,
41,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,
41,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0033,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,

42,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.003,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,
42,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.003,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,
42,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.003,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,
42,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.003,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,
42,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.003,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,
42,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.003,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,
42,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.003,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,
42,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.003,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,
42,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.003,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,
42,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.003,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,
42,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.003,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,
42,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.003,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,

43,Cyclic,EE Fate + Upd Production + Normal Proliferation + Loss of Polarity + Extrusion,0.0026,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,
43,Cyclic,EE Fate + Upd Production + Normal Proliferation + Loss of Polarity + Extrusion,0.0026,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,

