Attractor #,Attractor Type,Associated Cell Fate,Basin Size,apcarm,arm,armdecad,cdc,dad,der,dlg,dome,fz,hid,jak,mad,mir,nicd,notch,pros,punt,ral,robo,rolled,snail,socse,state,sty,suh,tcflef,egfs,wg,upds,dpp,delta,slit,
28,Cyclic,EE Fate + Upd Production + Normal Proliferation + Loss of Polarity + Extrusion,0.0029,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,
28,Cyclic,EE Fate + Upd Production + Normal Proliferation + Loss of Polarity + Extrusion,0.0029,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,
28,Cyclic,EE Fate + Upd Production + Normal Proliferation + Loss of Polarity + Extrusion,0.0029,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,

29,Cyclic,EE Fate + Upd Production + Normal Proliferation + Loss of Polarity + Extrusion,0.0026,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,
29,Cyclic,EE Fate + Upd Production + Normal Proliferation + Loss of Polarity + Extrusion,0.0026,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,
29,Cyclic,EE Fate + Upd Production + Normal Proliferation + Loss of Polarity + Extrusion,0.0026,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,
29,Cyclic,EE Fate + Upd Production + Normal Proliferation + Loss of Polarity + Extrusion,0.0026,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,

30,Cyclic,EE Fate + Upd Production + Normal Proliferation + Loss of Polarity + Extrusion,0.0019,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,
30,Cyclic,EE Fate + Upd Production + Normal Proliferation + Loss of Polarity + Extrusion,0.0019,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,
30,Cyclic,EE Fate + Upd Production + Normal Proliferation + Loss of Polarity + Extrusion,0.0019,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,
30,Cyclic,EE Fate + Upd Production + Normal Proliferation + Loss of Polarity + Extrusion,0.0019,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,

