Attractor #,Attractor Type,Associated Cell Fate,Basin Size,ros,erstress,genotoxicity,insulrec,ras,erk12,irs1,akt,ikkalpha,tsc,pten,sk,grb10,hk2,rheb,mtorc1,mtorc2,ulk1,atg13,atgtwelve,beclin1,lcthree,autonutri,eif4,cyclinb,cyclind,cycline,cyclina,cdc25,eif2,rag,amp,ampk,hifone,redd1,bnip3,pkcdelta,jnk1,perk,pkctheta,pka,creb,p53,mdm2,p21,nrf2,atm,chkonetwo,brca1,p16,dram,p73,bclsurvival,bad,bclapoptotic,baxbak,cytochromec,apaf1,smacdiablo,aif,caspase9,caspases367,caspase8,etwof1,rb1,cmyc,smadr,rip13,tradd,parkin,fundc1,autodeath,mmp,rho,vegf,par,oxygen,gfr,glu,aminoacids,radiation,tgfr,tnfr,
118,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0033,1,1,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,2,0,2,2,2,2,2,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,
119,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0033,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,2,2,2,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,
120,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0033,1,1,1,1,2,0,1,0,0,1,2,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,1,0,0,2,0,2,2,2,2,2,1,2,1,0,1,2,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,1,
121,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0033,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,2,2,2,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
122,Point,Autophagy Low + Apoptosis + E.Apoptosis,0.0033,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,
123,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0032,0,1,1,1,2,0,1,0,0,1,2,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,2,1,0,0,2,0,2,2,2,2,2,1,2,1,0,1,2,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,2,0,0,0,0,1,0,1,0,1,0,1,
124,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0032,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,2,2,2,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
125,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0031,0,1,1,1,2,0,2,0,0,1,2,0,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,2,0,2,2,2,2,2,1,2,1,0,1,2,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,
126,Cyclic,Autophagy Low + Apoptosis,0.003,0,1,1,1,2,2,2,0,0,2,1,2,2,0,1,2,2,1,2,1,0,0,0,2,0,0,0,0,0,1,0,2,1,0,2,0,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,2,2,1,2,2,2,1,2,2,2,0,0,0,2,1,0,2,0,0,0,0,1,1,1,0,1,0,0,
127,Cyclic,Autophagy High + Mitophagy(H),0.003,0,0,0,1,0,2,2,0,0,2,2,2,2,0,1,2,2,1,2,1,2,0,0,2,0,0,0,0,0,1,0,2,2,0,2,0,0,1,0,0,2,2,0,2,2,2,0,2,2,2,0,2,0,1,2,2,2,1,2,2,2,2,2,2,0,0,2,2,2,1,2,0,2,0,2,0,1,0,1,0,0,1,1,
128,Cyclic,Cell Proliferation + Autophagy Low + Mitophagy(L),0.0029,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,2,2,2,2,0,0,0,2,1,2,2,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,0,1,1,0,0,1,
129,Cyclic,Autophagy High + Mitophagy(H),0.0029,0,1,1,1,0,2,1,0,0,2,2,0,0,0,1,0,2,1,1,1,2,2,0,0,0,0,0,0,0,1,0,2,1,0,2,0,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,0,1,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,1,2,2,0,0,0,0,1,1,1,0,1,1,1,
130,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0028,1,1,1,1,2,0,1,0,0,1,2,0,0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,2,0,2,2,2,2,2,1,2,1,0,1,2,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,0,0,1,
131,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0028,1,1,1,1,2,0,1,0,0,1,2,0,0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,2,0,2,2,2,2,2,1,2,1,0,1,2,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,1,
132,Cyclic,Autophagy High + Mitophagy(H),0.0028,0,1,0,0,0,2,0,0,0,2,2,2,2,0,1,2,0,1,2,1,2,2,0,2,0,0,0,0,0,1,0,2,1,0,2,0,0,1,1,1,2,2,0,2,2,2,0,2,2,2,0,2,0,1,2,2,2,1,2,2,2,2,2,2,0,0,2,2,2,1,2,2,0,0,2,0,1,0,0,0,0,1,1,
133,Cyclic,Autophagy High + Mitophagy(H),0.0028,0,1,0,0,0,2,0,0,0,2,2,2,2,0,1,2,0,1,2,1,2,2,0,2,0,0,0,0,0,1,0,2,1,0,2,0,0,1,1,1,2,2,0,2,2,2,0,2,2,2,0,2,0,1,2,2,2,1,2,2,2,2,2,2,0,0,2,2,2,1,2,2,0,0,2,0,1,0,0,1,0,1,1,
134,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0027,0,1,1,1,2,0,2,0,0,1,2,0,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,2,0,2,2,2,2,2,1,2,1,0,1,2,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,
135,Cyclic,Autophagy Low + Apoptosis,0.0027,0,1,1,2,2,2,2,0,0,2,1,2,2,0,1,2,0,1,2,1,0,0,0,2,0,0,0,0,0,1,0,2,1,0,2,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,2,2,1,2,2,2,1,2,2,2,0,0,0,2,1,0,2,0,0,0,0,1,1,0,1,1,0,0,
136,Cyclic,Autophagy High + Mitophagy(L),0.0027,0,1,1,1,2,2,2,0,0,2,1,2,2,0,1,2,2,1,2,1,2,2,2,2,0,0,0,0,0,2,0,2,1,0,2,0,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,2,2,1,2,2,2,2,0,2,2,0,0,2,2,2,2,2,0,0,0,0,1,1,1,0,1,0,1,
137,Point,Autophagy Low + Apoptosis + E.Apoptosis,0.0027,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,
138,Cyclic,Autophagy High + Mitophagy(H),0.0026,0,1,1,1,0,2,1,0,0,2,2,0,0,0,1,0,2,1,1,1,2,2,0,0,0,0,0,0,0,1,0,2,1,0,2,0,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,0,1,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,1,2,2,0,0,0,0,1,0,1,0,1,1,1,
139,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0026,1,1,1,1,2,0,1,0,0,1,2,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,1,0,0,2,0,2,2,2,2,2,1,2,1,0,1,2,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,1,
140,Cyclic,Autophagy High + Mitophagy(H),0.0026,0,1,1,1,0,2,2,0,0,2,2,0,0,0,1,0,2,1,1,1,2,2,0,0,0,0,0,0,0,1,0,2,1,0,2,0,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1,0,1,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,1,2,2,0,0,0,0,1,1,0,0,1,1,1,
141,Cyclic,Cell Proliferation + Autophagy Low + Mitophagy(L),0.0026,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,2,2,2,2,0,0,0,2,1,2,2,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,1,1,0,0,1,
142,Cyclic,Autophagy High + Mitophagy(H),0.0025,0,2,0,2,1,1,0,0,0,0,1,2,2,0,1,2,0,1,2,1,1,2,2,2,0,0,0,0,0,1,0,2,2,0,2,0,0,1,2,2,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,0,1,1,0,1,0,0,1,
143,Cyclic,Autophagy High + Mitophagy(H),0.0025,0,2,0,2,1,1,0,0,0,0,1,2,2,0,1,2,0,1,2,1,1,2,2,2,0,0,0,0,0,1,0,2,2,0,2,0,0,1,2,2,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,0,1,1,0,0,0,0,1,
144,Cyclic,Autophagy High + Mitophagy(H),0.0024,0,0,0,1,0,2,2,0,0,2,2,2,2,0,1,2,2,1,2,1,2,0,0,2,0,0,0,0,0,1,0,2,2,0,2,0,0,1,0,0,2,2,0,2,2,2,0,2,2,2,0,2,0,1,2,2,2,1,2,2,2,2,2,2,0,0,2,2,2,1,2,0,2,0,2,0,1,1,1,0,0,1,1,
145,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0022,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,
146,Cyclic,Cell Proliferation + Autophagy Low + Mitophagy(L),0.0022,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,2,2,2,2,0,0,0,2,1,2,2,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,1,1,0,0,0,
147,Cyclic,Autophagy Low + Apoptosis,0.0022,0,1,1,1,1,2,2,0,0,2,1,2,2,0,1,2,0,1,2,1,0,0,0,2,0,0,0,0,0,1,0,2,1,0,2,0,1,1,2,1,2,2,0,2,0,0,2,2,2,2,0,1,0,1,2,2,2,2,2,2,2,1,2,2,0,0,0,0,2,1,0,0,0,0,0,0,1,1,1,0,1,0,0,
148,Cyclic,Autophagy High + Mitophagy(H),0.0022,0,1,0,2,0,2,2,0,0,2,2,2,2,0,1,2,0,1,2,1,2,2,0,2,0,0,0,0,0,1,0,2,1,0,2,0,0,1,1,1,2,2,0,2,2,2,0,2,2,2,0,2,0,1,2,2,2,1,2,2,2,2,2,2,0,0,2,2,2,1,2,2,0,0,2,0,1,1,0,1,0,1,1,
149,Cyclic,Autophagy High + Mitophagy(L),0.0021,2,2,2,0,0,2,0,0,0,2,2,0,0,2,2,0,0,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,2,2,1,2,1,1,2,2,2,2,0,2,2,2,0,2,2,2,0,2,0,1,2,2,2,1,2,2,2,2,2,2,0,0,2,2,2,2,2,2,0,0,2,0,0,0,0,1,0,1,1,
150,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0021,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,
151,Cyclic,Autophagy High + Mitophagy(L),0.0021,2,2,2,1,0,2,1,0,0,2,2,0,0,2,2,0,1,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,2,2,1,2,1,1,2,2,2,2,0,2,2,2,0,2,2,2,0,2,0,1,2,2,2,1,2,2,2,2,2,2,0,0,2,2,2,2,2,2,0,0,2,0,0,1,0,1,0,1,1,
152,Cyclic,Autophagy Low + Apoptosis,0.002,0,1,1,1,1,2,2,0,0,2,1,2,2,0,1,2,0,1,2,1,0,0,0,2,0,0,0,0,0,2,2,2,1,0,2,0,1,1,2,1,2,2,0,2,0,0,2,2,2,2,0,1,0,1,2,2,2,2,2,2,2,1,2,2,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,1,1,0,0,
153,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.002,1,1,1,1,2,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,1,2,1,0,0,2,2,2,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,
154,Cyclic,Autophagy Low + Apoptosis,0.002,0,1,1,1,1,2,2,0,0,2,1,2,2,0,1,2,0,1,2,1,0,0,0,2,0,0,0,0,0,2,2,2,1,0,2,0,1,1,2,1,2,2,0,2,0,0,2,2,2,2,0,1,0,1,2,2,2,2,2,2,2,1,2,2,0,0,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,0,
155,Cyclic,Autophagy High + Mitophagy(L),0.0019,2,2,2,1,0,2,1,0,0,2,2,0,0,2,2,0,1,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,2,2,1,2,1,1,2,2,2,2,0,2,2,2,0,2,2,2,0,2,0,1,2,2,2,1,2,2,2,2,2,2,0,0,2,2,2,2,2,2,0,0,2,0,0,1,0,0,0,1,1,
156,Cyclic,Autophagy High + Mitophagy(L),0.0019,2,2,2,0,0,2,0,0,0,2,2,0,0,2,2,0,0,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,2,2,1,2,1,1,2,2,2,2,0,2,2,2,0,2,2,2,0,2,0,1,2,2,2,1,2,2,2,2,2,2,0,0,2,2,2,2,2,2,0,0,2,0,0,0,0,0,0,1,1,
157,Cyclic,Autophagy High + Mitophagy(L),0.0019,0,1,1,2,2,2,2,0,0,2,1,2,2,0,1,2,0,1,2,1,2,2,2,2,0,0,0,0,0,1,0,2,1,0,2,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,2,2,1,2,2,2,2,0,2,2,0,0,2,2,2,2,2,0,0,0,0,1,1,0,1,1,0,1,
158,Cyclic,Autophagy High + Mitophagy(H),0.0019,0,1,1,0,0,2,0,0,0,2,2,0,0,0,1,0,0,1,1,1,2,2,0,0,0,0,0,0,0,1,0,2,1,0,2,0,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1,0,1,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,1,2,2,0,0,0,0,1,0,0,0,1,1,1,
159,Cyclic,Autophagy High + Mitophagy(L),0.0019,2,1,1,1,0,2,1,0,0,2,2,0,0,0,2,0,1,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,1,2,1,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,0,1,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,0,0,0,0,1,1,0,1,1,1,
160,Cyclic,Autophagy High + Mitophagy(H),0.0019,0,1,1,1,0,2,2,0,0,2,2,0,0,0,1,0,2,1,1,1,2,2,0,0,0,0,0,0,0,1,0,2,1,0,2,0,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1,0,1,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,1,2,2,0,0,0,0,1,1,0,1,1,1,1,
161,Cyclic,Autophagy High + Mitophagy(L),0.0019,2,1,1,1,0,2,1,0,0,2,2,0,0,2,2,0,1,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,1,2,1,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,0,1,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,0,0,0,0,1,0,1,1,1,1,
162,Cyclic,Autophagy Low + Apoptosis,0.0018,0,1,1,1,2,2,2,0,0,2,1,2,2,0,1,2,2,1,2,1,0,0,0,2,0,0,0,0,0,1,0,2,1,0,2,0,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,2,2,1,2,2,2,1,2,2,2,0,0,0,2,1,0,2,0,0,0,0,1,0,1,0,1,0,0,
163,Cyclic,Autophagy Low + Apoptosis,0.0017,0,1,1,2,2,2,2,0,0,2,1,2,2,0,1,2,0,1,2,1,0,0,0,2,0,0,0,0,0,1,0,2,1,0,2,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,2,2,1,2,2,2,1,2,2,2,0,0,0,2,1,0,2,0,0,0,0,1,1,0,0,1,0,0,
164,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0017,1,1,1,1,2,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,2,2,2,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,
165,Cyclic,Autophagy High + Mitophagy(H),0.0017,0,1,0,0,0,2,0,0,0,2,2,2,2,0,1,2,0,1,2,1,2,2,0,2,0,0,0,0,0,1,0,2,1,0,2,0,0,1,1,1,2,2,0,2,0,0,0,2,2,2,0,2,0,1,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,1,2,2,0,0,0,0,1,0,0,0,0,0,1,
166,Cyclic,Autophagy High + Mitophagy(L),0.0017,2,1,1,0,0,2,0,0,0,2,2,0,0,2,2,0,0,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,1,2,1,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,0,1,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,0,0,0,0,0,0,1,1,1,1,
167,Cyclic,Autophagy High + Mitophagy(L),0.0016,0,1,1,1,2,2,2,0,0,2,1,2,2,0,1,2,2,1,2,1,2,2,2,2,0,0,0,0,0,2,0,2,1,0,2,0,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,2,2,1,2,2,2,2,0,2,2,0,0,2,2,2,2,2,0,0,0,0,1,0,1,0,1,0,1,
168,Cyclic,Autophagy High + Mitophagy(L),0.0016,2,1,1,1,0,2,1,0,0,2,2,0,0,0,2,0,1,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,1,2,1,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,0,1,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,0,0,0,0,0,1,0,1,1,1,
169,Cyclic,Autophagy Low + Apoptosis,0.0016,0,1,1,1,2,2,2,0,0,2,1,2,2,0,1,2,2,1,2,1,0,0,0,2,0,0,0,0,0,2,2,2,1,0,2,0,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,2,2,1,2,2,2,1,2,2,2,0,0,0,2,1,0,2,0,0,0,0,1,1,1,1,1,0,0,
170,Cyclic,Autophagy High + Mitophagy(H),0.0016,0,1,0,0,0,2,0,0,0,2,2,2,2,0,1,2,0,1,2,1,2,2,0,2,0,0,0,0,0,1,0,2,1,0,2,0,0,1,1,1,2,2,0,2,0,0,0,2,2,2,0,2,0,1,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,1,2,2,0,0,0,0,1,0,0,1,0,0,1,
171,Cyclic,Autophagy High + Mitophagy(H),0.0016,2,2,2,1,0,2,1,0,0,2,2,0,0,0,2,0,2,1,1,1,2,2,0,0,0,0,0,0,0,1,0,2,2,2,1,2,1,1,0,2,2,2,0,2,2,2,0,2,2,2,0,2,0,1,2,2,2,1,2,2,2,2,2,2,0,0,2,2,2,1,2,2,0,0,2,0,0,1,1,0,0,1,1,
172,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0016,1,1,1,1,2,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,1,2,1,0,0,2,2,2,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,
173,Cyclic,Cell Proliferation + Autophagy Low + Mitophagy(L),0.0016,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,2,2,2,2,0,0,0,2,1,2,2,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,0,1,1,0,0,0,
174,Cyclic,Autophagy High + Mitophagy(H),0.0016,2,1,1,1,2,2,2,0,0,2,1,2,2,0,1,2,2,1,2,1,2,2,0,2,0,0,0,0,0,1,0,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,0,1,0,2,2,1,2,2,2,2,0,2,2,0,0,2,2,1,2,2,0,0,0,0,0,0,1,0,1,0,1,
175,Cyclic,Autophagy High + Mitophagy(H),0.0016,0,1,1,0,0,2,0,0,0,2,2,0,0,0,1,0,0,1,1,1,2,2,0,0,0,0,0,0,0,1,0,2,1,0,2,0,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1,0,1,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,1,2,2,0,0,0,0,1,0,0,1,1,1,1,
176,Cyclic,Autophagy High + Mitophagy(H),0.0015,2,2,2,1,0,2,1,0,0,2,2,0,0,0,2,0,2,1,1,1,2,2,0,0,0,0,0,0,0,1,0,2,2,2,1,2,1,1,0,2,2,2,0,2,2,2,0,2,2,2,0,2,0,1,2,2,2,1,2,2,2,2,2,2,0,0,2,2,2,1,2,2,0,0,2,0,0,0,1,0,0,1,1,
177,Cyclic,Autophagy High + Mitophagy(L),0.0015,2,1,1,1,0,2,1,0,0,2,2,0,0,2,2,0,1,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,1,2,1,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,0,1,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,0,0,0,0,1,0,0,1,1,1,
178,Cyclic,Autophagy High + Mitophagy(H),0.0014,0,1,1,1,1,1,2,0,0,0,1,2,2,0,1,2,0,1,2,1,1,1,2,2,0,0,0,0,0,2,0,2,1,0,2,0,1,1,0,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,2,0,1,1,1,0,1,0,1,
179,Point,Autophagy Low + Necroptosis,0.0014,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,
180,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0014,1,1,1,1,2,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,2,2,2,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,
181,Cyclic,Cell Proliferation + Autophagy Low + Mitophagy(L),0.0013,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,2,2,2,2,0,0,0,2,1,2,2,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,1,1,0,0,0,
182,Cyclic,Autophagy Low + Apoptosis,0.0013,0,1,1,1,1,2,2,0,0,2,1,2,2,0,1,2,0,1,2,1,0,0,0,2,0,0,0,0,0,1,0,2,1,0,2,0,1,1,2,1,2,2,0,2,0,0,2,2,2,2,0,1,0,1,2,2,2,2,2,2,2,1,2,2,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,
183,Cyclic,Autophagy High + Mitophagy(L),0.0013,2,1,1,0,0,2,0,0,0,2,2,0,0,2,2,0,0,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,1,2,1,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,0,1,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,
184,Point,Autophagy Low + Necroptosis,0.0013,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,
185,Cyclic,Autophagy High + Mitophagy(L),0.0013,2,2,2,1,2,2,1,0,0,2,1,0,0,2,2,0,1,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,0,1,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,0,0,0,0,1,0,0,0,0,1,
